subject,relation,object
Beate Müller-Gemmeke,has occupation,assistant
Q125580179,has gender,female
Q125580179,has occupation,assistant
June Lyday Orton,has gender,female
June Lyday Orton,has occupation,assistant
Adda Burch,has gender,female
Adda Burch,has occupation,assistant
Stanislava Bačkovská,has gender,female
Stanislava Bačkovská,has occupation,assistant
Anna von Gierke,has gender,female
Anna von Gierke,has occupation,assistant
Irena Adamowicz,has gender,female
Irena Adamowicz,has occupation,assistant
Kwan Ko Siu-wah,has gender,female
Kwan Ko Siu-wah,has occupation,assistant
Marianne Hamm von Sahr,has gender,female
Marianne Hamm von Sahr,has occupation,assistant
Laurence Juban,has gender,female
Laurence Juban,has occupation,assistant
Monica Lucia Stulp,has gender,female
Monica Lucia Stulp,has occupation,assistant
Therese Hinsenkamp,has gender,female
Therese Hinsenkamp,has occupation,assistant
Michaela Nosková,has gender,female
Michaela Nosková,has occupation,assistant
Agurne Gaubeka,has gender,female
Agurne Gaubeka,has occupation,assistant
Simona Cudlmanová,has gender,female
Simona Cudlmanová,has occupation,assistant
Q131388311,has gender,female
Q131388311,has occupation,assistant
Daisy Vaithilingam,has gender,female
Daisy Vaithilingam,has occupation,assistant
H. Anna Quinby,has gender,female
H. Anna Quinby,has occupation,assistant
Adrian Vaughan,has gender,male
Adrian Vaughan,has occupation,attendant
Bobby Calder,has gender,male
Bobby Calder,has occupation,attendant
Antonie Formanová,has gender,female
Antonie Formanová,has occupation,attendant
Monica Coghlan,has gender,female
Monica Coghlan,has occupation,attendant
Andreas Staribacher,has gender,male
Andreas Staribacher,has occupation,auditor
Werner Conrad,has gender,male
Werner Conrad,has occupation,auditor
Bjarke Vodder Nielsen,has gender,male
Bjarke Vodder Nielsen,has occupation,auditor
Carsten Ernst,has gender,male
Carsten Ernst,has occupation,auditor
Filip Tammelin,has gender,male
Filip Tammelin,has occupation,auditor
Ulrich Zürn,has gender,male
Ulrich Zürn,has occupation,auditor
Michel Côté,has gender,male
Michel Côté,has occupation,auditor
Ola Gustav Nordgaard,has gender,male
Ola Gustav Nordgaard,has occupation,auditor
Jacques Singer,has gender,male
Jacques Singer,has occupation,auditor
Randy Weeks,has gender,male
Randy Weeks,has occupation,auditor
Roman Pekala,has gender,male
Roman Pekala,has occupation,auditor
James Van Leuven Mensah,has gender,male
James Van Leuven Mensah,has occupation,auditor
Ján Lalka,has gender,male
Ján Lalka,has occupation,auditor
Alexander Hemmelrath,has gender,male
Alexander Hemmelrath,has occupation,auditor
Kai C. Andrejewski,has gender,male
Kai C. Andrejewski,has occupation,auditor
Karl Eicke,has gender,male
Karl Eicke,has occupation,auditor
Q135278328,has gender,male
Q135278328,has occupation,auditor
Renivaldo Alves do Nascimento,has gender,male
Renivaldo Alves do Nascimento,has occupation,auditor
Jan-Baptist De Feyter,has gender,male
Jan-Baptist De Feyter,has occupation,auditor
Q111738925,has gender,male
Q111738925,has occupation,auditor
Claude Bez,has gender,male
Claude Bez,has occupation,auditor
Q120610386,has gender,male
Q120610386,has occupation,auditor
Joseph Vergnet,has gender,male
Joseph Vergnet,has occupation,auditor
K.A.J. Bierlaagh,has gender,male
K.A.J. Bierlaagh,has occupation,auditor
Lourenço Vicente,has gender,male
Lourenço Vicente,has occupation,auditor
Ramón Montes Barreto,has gender,male
Ramón Montes Barreto,has occupation,auditor
Diego Sanavio,has gender,male
Diego Sanavio,has occupation,auditor
Andrinof Chaniago,has gender,male
Andrinof Chaniago,has occupation,auditor
Hans-Joachim Priester,has gender,male
Hans-Joachim Priester,has occupation,auditor
Antonio Turci,has gender,male
Antonio Turci,has occupation,auditor
Tokuji Takeuchi,has gender,male
Tokuji Takeuchi,has occupation,auditor
Erland Steenberg,has gender,male
Erland Steenberg,has occupation,auditor
Rüdiger Loitz,has gender,male
Rüdiger Loitz,has occupation,auditor
Odd Arild Grefstad,has gender,male
Odd Arild Grefstad,has occupation,auditor
R. James Breiding,has gender,male
R. James Breiding,has occupation,auditor
István Tóth,has gender,male
István Tóth,has occupation,auditor
Göran Tidström,has gender,male
Göran Tidström,has occupation,auditor
Gundakar de Liechtenstein,has gender,male
Gundakar de Liechtenstein,has occupation,auditor
István Pálos,has gender,male
István Pálos,has occupation,auditor
Thomas Clarke Devlin,has gender,male
Thomas Clarke Devlin,has occupation,auditor
Seth Svensson,has gender,male
Seth Svensson,has occupation,auditor
Humberto Martínez de León,has gender,male
Humberto Martínez de León,has occupation,auditor
František Binar,has gender,male
František Binar,has occupation,auditor
Horst Lenz,has gender,male
Horst Lenz,has occupation,auditor
Q135180928,has gender,male
Q135180928,has occupation,auditor
Q134974296,has gender,male
Q134974296,has occupation,auditor
Bernt Aksel Larsen,has gender,male
Bernt Aksel Larsen,has occupation,auditor
Anthony Webster,has gender,male
Anthony Webster,has occupation,auditor
Patrikij Simonovič Politkovskij,has gender,male
Patrikij Simonovič Politkovskij,has occupation,auditor
Gösta Finngård,has gender,male
Gösta Finngård,has occupation,auditor
Miroslav Brabec,has gender,male
Miroslav Brabec,has occupation,auditor
Valdir Moysés Simão,has gender,male
Valdir Moysés Simão,has occupation,auditor
Pierre Goguet,has gender,male
Pierre Goguet,has occupation,auditor
Odvar Nordli,has gender,male
Odvar Nordli,has occupation,auditor
Geoff Balme,has gender,male
Geoff Balme,has occupation,auditor
Arno Probst,has gender,male
Arno Probst,has occupation,auditor
Károly Erdélyi,has gender,male
Károly Erdélyi,has occupation,auditor
Bohumil Foit,has gender,male
Bohumil Foit,has occupation,auditor
Max Bolle,has gender,male
Max Bolle,has occupation,auditor
Rudolf Boelter,has gender,male
Rudolf Boelter,has occupation,auditor
Jorge Antônio Deher Rachid,has gender,male
Jorge Antônio Deher Rachid,has occupation,auditor
Lars Svensson,has gender,male
Lars Svensson,has occupation,auditor
Robert P. Maier,has gender,male
Robert P. Maier,has occupation,auditor
Stan Cho,has gender,male
Stan Cho,has occupation,auditor
Ködmön Károly,has gender,male
Ködmön Károly,has occupation,auditor
Q107412729,has gender,male
Q107412729,has occupation,auditor
Fritz Millner,has gender,male
Fritz Millner,has occupation,auditor
Peter Aubel,has gender,male
Peter Aubel,has occupation,auditor
José Marcio de Medeiros Maia,has gender,male
José Marcio de Medeiros Maia,has occupation,auditor
Wense Grabarek,has gender,male
Wense Grabarek,has occupation,auditor
Pauli Ellefsen,has gender,male
Pauli Ellefsen,has occupation,auditor
Ole Kirk,has gender,male
Ole Kirk,has occupation,auditor
Artur Johansen,has gender,male
Artur Johansen,has occupation,auditor
Charles Kitchell Gardner,has gender,male
Charles Kitchell Gardner,has occupation,auditor
Norman MacMillan Hinshelwood,has gender,male
Norman MacMillan Hinshelwood,has occupation,auditor
Tony Murphy,has gender,male
Tony Murphy,has occupation,auditor
Stephane Christophe Bride,has gender,male
Stephane Christophe Bride,has occupation,auditor
Ahmad Erani Yustika,has gender,male
Ahmad Erani Yustika,has occupation,auditor
Grant Taylor,has gender,male
Grant Taylor,has occupation,auditor
Khurram Ellahi,has gender,male
Khurram Ellahi,has occupation,auditor
Richard Karoli,has gender,male
Richard Karoli,has occupation,auditor
Gerhard Nienaber,has gender,male
Gerhard Nienaber,has occupation,auditor
Q120612033,has gender,male
Q120612033,has occupation,auditor
Irwan Sjarkawi,has gender,male
Irwan Sjarkawi,has occupation,auditor
Pasa Tosusu,has gender,male
Pasa Tosusu,has occupation,auditor
Theodor Ascher,has gender,male
Theodor Ascher,has occupation,auditor
Werner Klein,has gender,male
Werner Klein,has occupation,auditor
Arthur Haleck,has gender,male
Arthur Haleck,has occupation,auditor
Vytautas Bučas,has gender,male
Vytautas Bučas,has occupation,auditor
Q108184755,has gender,male
Q108184755,has occupation,auditor
Ralph B. Haines,has gender,male
Ralph B. Haines,has occupation,auditor
Nicolas Plantrou,has gender,male
Nicolas Plantrou,has occupation,auditor
Q132485525,has gender,male
Q132485525,has occupation,auditor
Walter Dalton,has gender,male
Walter Dalton,has occupation,auditor
Josephine Maltby,has gender,female
Josephine Maltby,has occupation,auditor
Joy Phumaphi,has gender,female
Joy Phumaphi,has occupation,auditor
Bergljot Brennvik,has gender,female
Bergljot Brennvik,has occupation,auditor
Melanie Krause,has gender,female
Melanie Krause,has occupation,auditor
Eva Kolstad,has gender,female
Eva Kolstad,has occupation,auditor
Marie Chantal Zaninka,has gender,female
Marie Chantal Zaninka,has occupation,auditor
Rebecca Mtekateka,has gender,female
Rebecca Mtekateka,has occupation,auditor
Emily Lansell,has gender,female
Emily Lansell,has occupation,auditor
Linoy Reich,has gender,female
Linoy Reich,has occupation,auditor
Ellen Tohvri,has gender,female
Ellen Tohvri,has occupation,auditor
Lee Hudman,has gender,female
Lee Hudman,has occupation,auditor
Lilia Chanysheva,has gender,female
Lilia Chanysheva,has occupation,auditor
Sue Gill,has gender,female
Sue Gill,has occupation,auditor
Yoo Jung-hyun,has gender,female
Yoo Jung-hyun,has occupation,auditor
Ana Frohmiller,has gender,female
Ana Frohmiller,has occupation,auditor
Elke König,has gender,female
Elke König,has occupation,auditor
Millycent Mashele,has gender,female
Millycent Mashele,has occupation,auditor
Ichechi Chinarhu Okonkwo,has gender,female
Ichechi Chinarhu Okonkwo,has occupation,auditor
Àngels Fitó Bertran,has gender,female
Àngels Fitó Bertran,has occupation,auditor
Romana Friedrichová,has gender,female
Romana Friedrichová,has occupation,auditor
Pernille Erenbjerg,has gender,female
Pernille Erenbjerg,has occupation,auditor
Anna Page,has gender,female
Anna Page,has occupation,auditor
Suriyah Umar,has gender,female
Suriyah Umar,has occupation,auditor
Dianna Graves,has gender,female
Dianna Graves,has occupation,auditor
Christine Casapicola,has gender,female
Christine Casapicola,has occupation,auditor
Kate Forbes,has gender,female
Kate Forbes,has occupation,auditor
Patricia Dowd,has gender,female
Patricia Dowd,has occupation,auditor
Elohor Aiboni,has gender,female
Elohor Aiboni,has occupation,auditor
Pěva Čouková,has gender,female
Pěva Čouková,has occupation,auditor
Helena Plosová,has gender,female
Helena Plosová,has occupation,auditor
Jennie A. Curieux,has gender,female
Jennie A. Curieux,has occupation,auditor
Petra Santlerová,has gender,female
Petra Santlerová,has occupation,auditor
Hilde Merete Aasheim,has gender,female
Hilde Merete Aasheim,has occupation,auditor
I. Liškařová,has gender,female
I. Liškařová,has occupation,auditor
Markéta Čejková,has gender,female
Markéta Čejková,has occupation,auditor
Indiara Barbosa,has gender,female
Indiara Barbosa,has occupation,auditor
Elizabeth Marshall,has gender,female
Elizabeth Marshall,has occupation,auditor
Laura Jure,has gender,female
Laura Jure,has occupation,auditor
Núria Lozano Montoya,has gender,female
Núria Lozano Montoya,has occupation,auditor
Oksana Plotnikova,has gender,female
Oksana Plotnikova,has occupation,auditor
Tetiana Yefymenko,has gender,female
Tetiana Yefymenko,has occupation,auditor
Zelma Krodere,has gender,female
Zelma Krodere,has occupation,auditor
Lucy Gichuhi,has gender,female
Lucy Gichuhi,has occupation,auditor
Karolína Neuvirtová,has gender,female
Karolína Neuvirtová,has occupation,auditor
Wendy Bohaychuk,has gender,female
Wendy Bohaychuk,has occupation,auditor
Mona Berget,has gender,female
Mona Berget,has occupation,auditor
Lara Taylor-Pearce,has gender,female
Lara Taylor-Pearce,has occupation,auditor
Janie Bérubé,has gender,female
Janie Bérubé,has occupation,auditor
Arora Akanksha,has gender,female
Arora Akanksha,has occupation,auditor
Maria de Lourdes dos Santos Sprenger,has gender,female
Maria de Lourdes dos Santos Sprenger,has occupation,auditor
Sara I. James,has gender,female
Sara I. James,has occupation,auditor
Katarína Vraštiaková,has gender,female
Katarína Vraštiaková,has occupation,auditor
Viola Šebestíková,has gender,female
Viola Šebestíková,has occupation,auditor
Odiri Oginni,has gender,female
Odiri Oginni,has occupation,auditor
Mara Cameran,has gender,female
Mara Cameran,has occupation,auditor
Nigar Sultana,has gender,female
Nigar Sultana,has occupation,auditor
Flora Masami,has gender,female
Flora Masami,has occupation,auditor
Ewa Szymańska,has gender,female
Ewa Szymańska,has occupation,auditor
Chris Elizabeth Hogan,has gender,female
Chris Elizabeth Hogan,has occupation,auditor
Kjerstin Wøyen Funderud,has gender,female
Kjerstin Wøyen Funderud,has occupation,auditor
Maria Teresa Díaz i Comas,has gender,female
Maria Teresa Díaz i Comas,has occupation,auditor
Lisbet Hindsgaul,has gender,female
Lisbet Hindsgaul,has occupation,auditor
Monique Leroy-Sauter,has gender,female
Monique Leroy-Sauter,has occupation,auditor
Marci S. Thomas,has gender,female
Marci S. Thomas,has occupation,auditor
Cindy Byrd,has gender,female
Cindy Byrd,has occupation,auditor
Q136547827,has gender,female
Q136547827,has occupation,auditor
Tracie Miller-Nobles,has gender,female
Tracie Miller-Nobles,has occupation,auditor
Jane MacAdam,has gender,female
Jane MacAdam,has occupation,auditor
Q136547835,has gender,female
Q136547835,has occupation,auditor
Alida Schuyler,has gender,female
Alida Schuyler,has occupation,auditor
Cardiss Collins,has gender,female
Cardiss Collins,has occupation,auditor
Maria Rzepnikowska,has gender,female
Maria Rzepnikowska,has occupation,auditor
Ling Young,has gender,female
Ling Young,has occupation,auditor
Marit Stensvold Berntsen,has gender,female
