subject,relation,object
Wendy Bohaychuk,has gender,female
Wendy Bohaychuk,has occupation,accountant
Zelma Krodere,has gender,female
Zelma Krodere,has occupation,accountant
Anne Hansberg,has gender,female
Anne Hansberg,has occupation,accountant
Lucia Li Li Ka-lai,has gender,female
Lucia Li Li Ka-lai,has occupation,accountant
Beth Wood,has gender,female
Beth Wood,has occupation,accountant
Harumi Ishida,has gender,female
Harumi Ishida,has occupation,accountant
Mary T. Washington,has gender,female
Mary T. Washington,has occupation,accountant
Dafne Shimizu,has gender,female
Dafne Shimizu,has occupation,accountant
Q109817839,has gender,female
Q109817839,has occupation,accountant
Géralde Nivel-Costeraste,has gender,female
Géralde Nivel-Costeraste,has occupation,accountant
Atim Joy Ongom,has gender,female
Atim Joy Ongom,has occupation,accountant
Digenir Chaves Fugazza,has gender,female
Digenir Chaves Fugazza,has occupation,accountant
Emily Jane Coy,has gender,female
Emily Jane Coy,has occupation,accountant
Wilma Pastrana,has gender,female
Wilma Pastrana,has occupation,accountant
Inuwa Yakubu Shalangwa,has gender,male
Inuwa Yakubu Shalangwa,has occupation,analyst
Ana Ayuso Pozo,has gender,female
Ana Ayuso Pozo,has occupation,analyst
David Edwards,has gender,male
David Edwards,has occupation,assistant
John III of Henneberg-Schleusingen,has gender,male
John III of Henneberg-Schleusingen,has occupation,assistant
Aleksander Jaworowski,has gender,male
Aleksander Jaworowski,has occupation,assistant
Ladislav Husák,has gender,male
Ladislav Husák,has occupation,assistant
Jacques Maggiori,has gender,male
Jacques Maggiori,has occupation,assistant
Tomáš Klášterecký,has gender,male
Tomáš Klášterecký,has occupation,assistant
Gerard Vilardaga i Cunill,has gender,male
Gerard Vilardaga i Cunill,has occupation,assistant
David Edmondson,has gender,male
David Edmondson,has occupation,assistant
Kudi A Ayuba,has gender,male
Kudi A Ayuba,has occupation,assistant
Andrew McRae Davidson,has gender,male
Andrew McRae Davidson,has occupation,assistant
Abel Contreras,has gender,male
Abel Contreras,has occupation,assistant
Neithard Kuhrke,has gender,male
Neithard Kuhrke,has occupation,assistant
Jan Øyvind Helgesen,has gender,male
Jan Øyvind Helgesen,has occupation,assistant
Rainer Karl Litz,has gender,male
Rainer Karl Litz,has occupation,assistant
Maurits Gerard De Keyzer,has gender,male
Maurits Gerard De Keyzer,has occupation,assistant
Ludwig,has gender,male
Ludwig,has occupation,assistant
Nikolaus Fries,has gender,male
Nikolaus Fries,has occupation,assistant
Ernst Dertmann,has gender,male
Ernst Dertmann,has occupation,assistant
Filip Skoumal,has gender,male
Filip Skoumal,has occupation,assistant
Paul von Aldringen,has gender,male
Paul von Aldringen,has occupation,assistant
Kryštof Látal,has gender,male
Kryštof Látal,has occupation,assistant
Camille Blauwet,has gender,male
Camille Blauwet,has occupation,assistant
Antonio Donato Sciacovelli,has gender,male
Antonio Donato Sciacovelli,has occupation,assistant
Gordon Cressy,has gender,male
Gordon Cressy,has occupation,assistant
Michael Sheppard,has gender,male
Michael Sheppard,has occupation,assistant
Rafael Schmid,has gender,male
Rafael Schmid,has occupation,assistant
Robin Tonniau,has gender,male
Robin Tonniau,has occupation,assistant
Oscar Graubner,has gender,male
Oscar Graubner,has occupation,assistant
Debin Tian,has gender,male
Debin Tian,has occupation,assistant
Eberhard Arbeiter,has gender,male
Eberhard Arbeiter,has occupation,assistant
George L. Kelling,has gender,male
George L. Kelling,has occupation,assistant
Ian Cummins,has gender,male
Ian Cummins,has occupation,assistant
Joel E. Bernard,has gender,male
Joel E. Bernard,has occupation,assistant
Ronald Lutz,has gender,male
Ronald Lutz,has occupation,assistant
Alexandre Stephan,has gender,male
Alexandre Stephan,has occupation,assistant
Jürgen Brehme,has gender,male
Jürgen Brehme,has occupation,assistant
Dirk Jan Vakkers,has gender,male
Dirk Jan Vakkers,has occupation,assistant
Filip Gerec,has gender,male
Filip Gerec,has occupation,assistant
Börje Nilsson,has gender,male
Börje Nilsson,has occupation,assistant
Anton Heppeler,has gender,male
Anton Heppeler,has occupation,assistant
Detlef Luthe,has gender,male
Detlef Luthe,has occupation,assistant
Jean-Marie Ecoiffier,has gender,male
Jean-Marie Ecoiffier,has occupation,assistant
Arnaud de Broca,has gender,male
Arnaud de Broca,has occupation,assistant
Valdemars Briedis,has gender,male
Valdemars Briedis,has occupation,assistant
Marinus P. Verpoorte,has gender,male
Marinus P. Verpoorte,has occupation,assistant
Bart van Kent,has gender,male
Bart van Kent,has occupation,assistant
Iyare Godfrey Innocent,has gender,male
Iyare Godfrey Innocent,has occupation,assistant
Robert C. DiGiulio,has gender,male
Robert C. DiGiulio,has occupation,assistant
Matthias Belke-Zeng,has gender,male
Matthias Belke-Zeng,has occupation,assistant
Ronald G. Lewis,has gender,male
Ronald G. Lewis,has occupation,assistant
Gerhard Regel,has gender,male
Gerhard Regel,has occupation,assistant
Chris Farrelly,has gender,male
Chris Farrelly,has occupation,assistant
Andreas Polutta,has gender,male
Andreas Polutta,has occupation,assistant
Henry Thomas Hancock,has gender,male
Henry Thomas Hancock,has occupation,assistant
Harekala Hajabba,has gender,male
Harekala Hajabba,has occupation,assistant
Prafulla Samantara,has gender,male
Prafulla Samantara,has occupation,assistant
Q125579931,has gender,male
Q125579931,has occupation,assistant
Michael Feil,has gender,male
Michael Feil,has occupation,assistant
Arno Combe,has gender,male
Arno Combe,has occupation,assistant
Jens Jekewitz,has gender,male
Jens Jekewitz,has occupation,assistant
Mark Lusk,has gender,male
Mark Lusk,has occupation,assistant
Jack Calhoun,has gender,male
Jack Calhoun,has occupation,assistant
Haji Munna,has gender,male
Haji Munna,has occupation,assistant
Stephen Budd,has gender,male
Stephen Budd,has occupation,assistant
Ed Carlos Silva Nascimento,has gender,male
Ed Carlos Silva Nascimento,has occupation,assistant
Marcus Hußmann,has gender,male
Marcus Hußmann,has occupation,assistant
José Palacios,has gender,male
José Palacios,has occupation,assistant
Olof Östling,has gender,male
Olof Östling,has occupation,assistant
Ademir Laurentino dos Santos Estevão,has gender,male
Ademir Laurentino dos Santos Estevão,has occupation,assistant
G. Muniratnam,has gender,male
G. Muniratnam,has occupation,assistant
Thomas Geisen,has gender,male
Thomas Geisen,has occupation,assistant
Frank Alford,has gender,male
Frank Alford,has occupation,assistant
Dietmar Böhm,has gender,male
Dietmar Böhm,has occupation,assistant
Edwin Courtland Dinwiddie,has gender,male
Edwin Courtland Dinwiddie,has occupation,assistant
Carlos Stetter,has gender,male
Carlos Stetter,has occupation,assistant
Hans-Jürgen Seemann,has gender,male
Hans-Jürgen Seemann,has occupation,assistant
Peter Chai,has gender,male
Peter Chai,has occupation,assistant
Bibhuti Bhushan Sarkar,has gender,male
Bibhuti Bhushan Sarkar,has occupation,assistant
Owen Elias Roberts,has gender,male
Owen Elias Roberts,has occupation,assistant
Jean-Noël Lloze,has gender,male
Jean-Noël Lloze,has occupation,assistant
Vladimír Vácha,has gender,male
Vladimír Vácha,has occupation,assistant
Karl Theodor Hofmann,has gender,male
Karl Theodor Hofmann,has occupation,assistant
Peter Buxtun,has gender,male
Peter Buxtun,has occupation,assistant
Helmut Kreidenweis,has gender,male
Helmut Kreidenweis,has occupation,assistant
Ross Deuchar,has gender,male
Ross Deuchar,has occupation,assistant
Aleš Urban,has gender,male
Aleš Urban,has occupation,assistant
Tomasz Franciszek Czapski,has gender,male
Tomasz Franciszek Czapski,has occupation,assistant
Jan Šmída,has gender,male
Jan Šmída,has occupation,assistant
Wolfgang Wetzel,has gender,male
Wolfgang Wetzel,has occupation,assistant
Kiritkumar Mansukhlal Acharya,has gender,male
Kiritkumar Mansukhlal Acharya,has occupation,assistant
Antonio Serafim de Oliveira,has gender,male
Antonio Serafim de Oliveira,has occupation,assistant
Niklas Gestrin,has gender,male
Niklas Gestrin,has occupation,assistant
Karl-Heinz Bittl,has gender,male
Karl-Heinz Bittl,has occupation,assistant
Steeve Hurdle,has gender,male
Steeve Hurdle,has occupation,assistant
Terry Philpot,has gender,male
Terry Philpot,has occupation,assistant
Sofie Wißmann,has gender,male
Sofie Wißmann,has occupation,assistant
Radek Kalfus,has gender,male
Radek Kalfus,has occupation,assistant
Marcus Vetter,has gender,male
Marcus Vetter,has occupation,assistant
Wolfgang Pogner,has gender,male
Wolfgang Pogner,has occupation,assistant
Stephan A. Viehweg,has gender,male
Stephan A. Viehweg,has occupation,assistant
Khushdeva Singh,has gender,male
Khushdeva Singh,has occupation,assistant
Gordhandas Bhagwandas Narottamdas,has gender,male
Gordhandas Bhagwandas Narottamdas,has occupation,assistant
Gustaf Nilsson i Vibberbo,has gender,male
Gustaf Nilsson i Vibberbo,has occupation,assistant
Karel Šimr,has gender,male
Karel Šimr,has occupation,assistant
Les Twentyman,has gender,male
Les Twentyman,has occupation,assistant
Kenneth J. Moore,has gender,male
Kenneth J. Moore,has occupation,assistant
Stuart A. Kirk,has gender,male
Stuart A. Kirk,has occupation,assistant
Kotturu Seethaiah Gupta,has gender,male
Kotturu Seethaiah Gupta,has occupation,assistant
Johannes August Petersen,has gender,male
Johannes August Petersen,has occupation,assistant
Dr. Shankar Lal,has gender,male
Dr. Shankar Lal,has occupation,assistant
Fillmore Condit,has gender,male
Fillmore Condit,has occupation,assistant
Rodrigo Díaz Worner,has gender,male
Rodrigo Díaz Worner,has occupation,assistant
Q133797162,has gender,male
Q133797162,has occupation,assistant
Felix Helg,has gender,male
Felix Helg,has occupation,assistant
Fredrik Petersson,has gender,male
Fredrik Petersson,has occupation,assistant
Frederick Nicholas Charrington,has gender,male
Frederick Nicholas Charrington,has occupation,assistant
Werner Reiners-Kröncke,has gender,male
Werner Reiners-Kröncke,has occupation,assistant
Andrej A. Golob,has gender,male
Andrej A. Golob,has occupation,assistant
Karel Doležal,has gender,male
Karel Doležal,has occupation,assistant
P. M. L. de Bruijn Prince,has gender,male
P. M. L. de Bruijn Prince,has occupation,assistant
Antoine Deflandre,has gender,male
Antoine Deflandre,has occupation,assistant
Haldhar Nag,has gender,male
Haldhar Nag,has occupation,assistant
William Petersen,has gender,male
William Petersen,has occupation,assistant
Manfred Priepke,has gender,male
Manfred Priepke,has occupation,assistant
Jan Andresson,has gender,male
Jan Andresson,has occupation,assistant
Don Jean Ageymi,has gender,male
Don Jean Ageymi,has occupation,assistant
Henry Mess,has gender,male
Henry Mess,has occupation,assistant
Q120596991,has gender,male
Q120596991,has occupation,assistant
Howard Aldridge Coffin,has gender,male
Howard Aldridge Coffin,has occupation,assistant
Ashok Bhagat,has gender,male
Ashok Bhagat,has occupation,assistant
Drew Droegemeier,has gender,male
Drew Droegemeier,has occupation,assistant
Alan Thorpe Richard Wood,has gender,male
Alan Thorpe Richard Wood,has occupation,assistant
Burkhard Müller,has gender,male
Burkhard Müller,has occupation,assistant
Louis-Marie van Caloen,has gender,male
Louis-Marie van Caloen,has occupation,assistant
Katalin Jerszi,has gender,male
Katalin Jerszi,has occupation,assistant
Somanna,has gender,male
Somanna,has occupation,assistant
M.P. Nachimuthu,has gender,male
M.P. Nachimuthu,has occupation,assistant
Burton Leland,has gender,male
Burton Leland,has occupation,assistant
Dávid Péteri,has gender,male
Dávid Péteri,has occupation,assistant
Heinz Kapp,has gender,male
Heinz Kapp,has occupation,assistant
Gerry Stribling,has gender,male
Gerry Stribling,has occupation,assistant
Johannes Edvard Kalvemo,has gender,male
Johannes Edvard Kalvemo,has occupation,assistant
Iweka Friday Kenneth,has gender,male
Iweka Friday Kenneth,has occupation,assistant
Jan Spiekhout,has gender,male
Jan Spiekhout,has occupation,assistant
Mike Nifong,has gender,male
Mike Nifong,has occupation,assistant
Bruno Tranchant,has gender,male
Bruno Tranchant,has occupation,assistant
Francesc Xavier García i Llop,has gender,male
Francesc Xavier García i Llop,has occupation,assistant
Katsuya Kato,has gender,male
Katsuya Kato,has occupation,assistant
Yonatan Kolatch,has gender,male
Yonatan Kolatch,has occupation,assistant
Charlie Kučera,has gender,male
Charlie Kučera,has occupation,assistant
David Lauda,has gender,male
David Lauda,has occupation,assistant
Sumly Chan,has gender,male
Sumly Chan,has occupation,assistant
Burkhard Vom Schemm,has gender,male
Burkhard Vom Schemm,has occupation,assistant
Konstanty Ildefons Gałczyński,has gender,male
Konstanty Ildefons Gałczyński,has occupation,assistant
Seamus O'Regan,has gender,male
Seamus O'Regan,has occupation,assistant
Kevin Roy,has gender,male
Kevin Roy,has occupation,assistant
Percy Alden,has gender,male
Percy Alden,has occupation,assistant
Ilyan Ferrer,has gender,male
Ilyan Ferrer,has occupation,assistant
Uwe Lohse-Bliefernicht,has gender,male
Uwe Lohse-Bliefernicht,has occupation,assistant
Yusuf Matcheswalla,has gender,male
Yusuf Matcheswalla,has occupation,assistant
Bernhard Wenzeslaus von Pransnitz,has gender,male
Bernhard Wenzeslaus von Pransnitz,has occupation,assistant
Gérard Gros,has gender,male
Gérard Gros,has occupation,assistant
Theodore Lumpkin Jr.,has gender,male
Theodore Lumpkin Jr.,has occupation,assistant
Terry Bamford,has gender,male
Terry Bamford,has occupation,assistant
