subject,relation,object
Karl Heinrich Hoff,has occupation,baker
Kenny Jakobsson,has gender,male
Kenny Jakobsson,has occupation,baker
Richard Bertinet,has gender,male
Richard Bertinet,has occupation,baker
Q134961272,has gender,male
Q134961272,has occupation,baker
Axel Edman,has gender,male
Axel Edman,has occupation,baker
Eduardo Puente Carracedo,has gender,male
Eduardo Puente Carracedo,has occupation,baker
Shinsuke Nakajima,has gender,male
Shinsuke Nakajima,has occupation,baker
Christopher Cat,has gender,male
Christopher Cat,has occupation,baker
Jaume Soler i Pastells,has gender,male
Jaume Soler i Pastells,has occupation,baker
Caspar Engelhard,has gender,male
Caspar Engelhard,has occupation,baker
Helmut Wagner,has gender,male
Helmut Wagner,has occupation,baker
Edward Madge,has gender,male
Edward Madge,has occupation,baker
Vincenc Dudík,has gender,male
Vincenc Dudík,has occupation,baker
Q135906275,has gender,male
Q135906275,has occupation,baker
Carl Brandt,has gender,male
Carl Brandt,has occupation,baker
Maria Anna Zauner,has gender,female
Maria Anna Zauner,has occupation,baker
Melissa Chou,has gender,female
Melissa Chou,has occupation,baker
Belinda Leong,has gender,female
Belinda Leong,has occupation,baker
Marithé de Alvarado,has gender,female
Marithé de Alvarado,has occupation,baker
Noa Cochva,has gender,female
Noa Cochva,has occupation,baker
Ibrahim Aicha Karimoune,has gender,female
Ibrahim Aicha Karimoune,has occupation,baker
Judith Erdin,has gender,female
Judith Erdin,has occupation,baker
Aslinur Yalinkilic,has gender,female
Aslinur Yalinkilic,has occupation,baker
Barbara Okereke,has gender,female
Barbara Okereke,has occupation,baker
Józefa Stalkowska,has gender,female
Józefa Stalkowska,has occupation,baker
Agnès Bertrand,has gender,female
Agnès Bertrand,has occupation,baker
Melissa Forti,has gender,female
Melissa Forti,has occupation,baker
Anna Mae Wagler,has gender,female
Anna Mae Wagler,has occupation,baker
Claire Heitzler,has gender,female
Claire Heitzler,has occupation,baker
Paul Manauthon,has gender,male
Paul Manauthon,has occupation,carpenter
Willm Rolf Meyer,has gender,male
Willm Rolf Meyer,has occupation,carpenter
Christian David,has gender,male
Christian David,has occupation,carpenter
John Morgan Jones,has gender,male
John Morgan Jones,has occupation,carpenter
David Grinbaum,has gender,male
David Grinbaum,has occupation,carpenter
Simon Mee,has gender,male
Simon Mee,has occupation,carpenter
August Kapell,has gender,male
August Kapell,has occupation,carpenter
Q23943541,has gender,male
Q23943541,has occupation,carpenter
Leopold Kaufmann,has gender,male
Leopold Kaufmann,has occupation,carpenter
Johann Georg Hasler,has gender,male
Johann Georg Hasler,has occupation,carpenter
Gerardo Rodríguez Fernández,has gender,male
Gerardo Rodríguez Fernández,has occupation,carpenter
Jörg Spatzier,has gender,male
Jörg Spatzier,has occupation,carpenter
Hone Taiapa,has gender,male
Hone Taiapa,has occupation,carpenter
Julius Feldstein,has gender,male
Julius Feldstein,has occupation,carpenter
Pieter Noorwits,has gender,male
Pieter Noorwits,has occupation,carpenter
Hugorinus Kijne,has gender,male
Hugorinus Kijne,has occupation,carpenter
Modesto Freire Fernández,has gender,male
Modesto Freire Fernández,has occupation,carpenter
August Schachtebeck,has gender,male
August Schachtebeck,has occupation,carpenter
Ron Weighell,has gender,male
Ron Weighell,has occupation,carpenter
Alvin T. Smith,has gender,male
Alvin T. Smith,has occupation,carpenter
Raoul De Meyere,has gender,male
Raoul De Meyere,has occupation,carpenter
Q135983053,has gender,male
Q135983053,has occupation,carpenter
Rene Vogn,has gender,male
Rene Vogn,has occupation,carpenter
Horst Graff,has gender,male
Horst Graff,has occupation,carpenter
A.H.M. Scholtz,has gender,male
A.H.M. Scholtz,has occupation,carpenter
Emil Grunbaum,has gender,male
Emil Grunbaum,has occupation,carpenter
František Jiřík,has gender,male
František Jiřík,has occupation,carpenter
Nizar Banat,has gender,male
Nizar Banat,has occupation,carpenter
Gerardus Cornelis Marinus Wiesman,has gender,male
Gerardus Cornelis Marinus Wiesman,has occupation,carpenter
Bennyhinn Nji,has gender,male
Bennyhinn Nji,has occupation,carpenter
Simonie Michael,has gender,male
Simonie Michael,has occupation,carpenter
Frans De Vlieger,has gender,male
Frans De Vlieger,has occupation,carpenter
Hein Bretschneider,has gender,male
Hein Bretschneider,has occupation,carpenter
Fred Lindley,has gender,male
Fred Lindley,has occupation,carpenter
Robert Richards,has gender,male
Robert Richards,has occupation,carpenter
Daniel Köhne,has gender,male
Daniel Köhne,has occupation,carpenter
Ronnie Biggs,has gender,male
Ronnie Biggs,has occupation,carpenter
Daniel Shalem,has gender,male
Daniel Shalem,has occupation,carpenter
Hartwig Eickhoff,has gender,male
Hartwig Eickhoff,has occupation,carpenter
Gaudenz Issler,has gender,male
Gaudenz Issler,has occupation,carpenter
Jaroslav Obůrka,has gender,male
Jaroslav Obůrka,has occupation,carpenter
John W. Elwood,has gender,male
John W. Elwood,has occupation,carpenter
Agbagli Kossi,has gender,male
Agbagli Kossi,has occupation,carpenter
František Rint,has gender,male
František Rint,has occupation,carpenter
Johan Sjölin,has gender,male
Johan Sjölin,has occupation,carpenter
Louis Monast,has gender,male
Louis Monast,has occupation,carpenter
Daniel Baranger,has gender,male
Daniel Baranger,has occupation,carpenter
Hans Setterberg,has gender,male
Hans Setterberg,has occupation,carpenter
Petr Růžička,has gender,male
Petr Růžička,has occupation,carpenter
Francisco Dopazo Rodríguez,has gender,male
Francisco Dopazo Rodríguez,has occupation,carpenter
Ole Kirk Christiansen,has gender,male
Ole Kirk Christiansen,has occupation,carpenter
Lou Goodwin,has gender,male
Lou Goodwin,has occupation,carpenter
Ray Henry,has gender,male
Ray Henry,has occupation,carpenter
George Glover Campbell,has gender,male
George Glover Campbell,has occupation,carpenter
Ulrich Steinhauer,has gender,male
Ulrich Steinhauer,has occupation,carpenter
Thomas Cubitt,has gender,male
Thomas Cubitt,has occupation,carpenter
Albert Wolfring Leh,has gender,male
Albert Wolfring Leh,has occupation,carpenter
Thomas Langreder,has gender,male
Thomas Langreder,has occupation,carpenter
Aleksey Gagarin,has gender,male
Aleksey Gagarin,has occupation,carpenter
Peter Artz,has gender,male
Peter Artz,has occupation,carpenter
Antonio Franzil,has gender,male
Antonio Franzil,has occupation,carpenter
Sándor Szendrey,has gender,male
Sándor Szendrey,has occupation,carpenter
Jukka Moilanen,has gender,male
Jukka Moilanen,has occupation,carpenter
Owen Gethin Jones,has gender,male
Owen Gethin Jones,has occupation,carpenter
John Brady,has gender,male
John Brady,has occupation,carpenter
Ephraim Langsner,has gender,male
Ephraim Langsner,has occupation,carpenter
Johannes Norder,has gender,male
Johannes Norder,has occupation,carpenter
Alfa Apalara,has gender,male
Alfa Apalara,has occupation,carpenter
Percy Nilsson,has gender,male
Percy Nilsson,has occupation,carpenter
János Petróczi,has gender,male
János Petróczi,has occupation,carpenter
Johann Gottlieb Ohndorff,has gender,male
Johann Gottlieb Ohndorff,has occupation,carpenter
Jan Zwienenberg,has gender,male
Jan Zwienenberg,has occupation,carpenter
Eli Iudkes,has gender,male
Eli Iudkes,has occupation,carpenter
Paul Burzynski,has gender,male
Paul Burzynski,has occupation,carpenter
Vinko Kukovec,has gender,male
Vinko Kukovec,has occupation,carpenter
Arie Pieter van Ryn,has gender,male
Arie Pieter van Ryn,has occupation,carpenter
Paul John Gill,has gender,male
Paul John Gill,has occupation,carpenter
Hermann Wilhelm Schaefer,has gender,male
Hermann Wilhelm Schaefer,has occupation,carpenter
Hermann Haneder,has gender,male
Hermann Haneder,has occupation,carpenter
Francisco Dias,has gender,male
Francisco Dias,has occupation,carpenter
Frederik van der Meer,has gender,male
Frederik van der Meer,has occupation,carpenter
George Oppen,has gender,male
George Oppen,has occupation,carpenter
John Lucas,has gender,male
John Lucas,has occupation,carpenter
Ivan Losev,has gender,male
Ivan Losev,has occupation,carpenter
Ernst Asboe,has gender,male
Ernst Asboe,has occupation,carpenter
Semyon Frolovskiy,has gender,male
Semyon Frolovskiy,has occupation,carpenter
Jaume Esteve i Oliva,has gender,male
Jaume Esteve i Oliva,has occupation,carpenter
Juho Tattari,has gender,male
Juho Tattari,has occupation,carpenter
Marcel Oopa,has gender,male
Marcel Oopa,has occupation,carpenter
Alexander Högman,has gender,male
Alexander Högman,has occupation,carpenter
Franz Bosch,has gender,male
Franz Bosch,has occupation,carpenter
Georg Weber,has gender,male
Georg Weber,has occupation,carpenter
Wojciech Basik,has gender,male
Wojciech Basik,has occupation,carpenter
William Hurley,has gender,male
William Hurley,has occupation,carpenter
Andries d'Hollander,has gender,male
Andries d'Hollander,has occupation,carpenter
Julien Fruneau,has gender,male
Julien Fruneau,has occupation,carpenter
Edmund Spangler,has gender,male
Edmund Spangler,has occupation,carpenter
Samuel Brown,has gender,male
Samuel Brown,has occupation,carpenter
Khana Feinbukh,has gender,female
Khana Feinbukh,has occupation,carpenter
Trina Gulliver,has gender,female
Trina Gulliver,has occupation,carpenter
Johann Gottlieb Zenker,has gender,male
Johann Gottlieb Zenker,has occupation,cashier
Kei Ogura,has gender,male
Kei Ogura,has occupation,cashier
Hirotaka Ishihara,has gender,male
Hirotaka Ishihara,has occupation,cashier
Richárd Horinka,has gender,male
Richárd Horinka,has occupation,cashier
Takeshi Ōnishi,has gender,male
Takeshi Ōnishi,has occupation,cashier
Otto Kotouč,has gender,male
Otto Kotouč,has occupation,cashier
Johann Joachim Ludwig Wenck,has gender,male
Johann Joachim Ludwig Wenck,has occupation,cashier
Mauritz Cuno,has gender,male
Mauritz Cuno,has occupation,cashier
Mathias Gullia,has gender,male
Mathias Gullia,has occupation,cashier
John Abbot,has gender,male
John Abbot,has occupation,cashier
Pedro Bernardo Orcasitas,has gender,male
Pedro Bernardo Orcasitas,has occupation,cashier
Antonín Šrut,has gender,male
Antonín Šrut,has occupation,cashier
Domenico Lalli,has gender,male
Domenico Lalli,has occupation,cashier
Yoshihiro Seki,has gender,male
Yoshihiro Seki,has occupation,cashier
Yōichi Shiraishi,has gender,male
Yōichi Shiraishi,has occupation,cashier
John Burton,has gender,male
John Burton,has occupation,cashier
Júlio Rodrigues,has gender,male
Júlio Rodrigues,has occupation,cashier
Didier Pilon,has gender,male
Didier Pilon,has occupation,cashier
James Forman Jr.,has gender,male
James Forman Jr.,has occupation,cashier
Alois Čermák,has gender,male
Alois Čermák,has occupation,cashier
George Moon,has gender,male
George Moon,has occupation,cashier
Iwao Aoki,has gender,male
Iwao Aoki,has occupation,cashier
Lajos Greguss,has gender,male
Lajos Greguss,has occupation,cashier
Cornelis Rietveld,has gender,male
Cornelis Rietveld,has occupation,cashier
Daniel Davies,has gender,male
Daniel Davies,has occupation,cashier
John J. Zuille,has gender,male
John J. Zuille,has occupation,cashier
Ignas Anužis,has gender,male
Ignas Anužis,has occupation,cashier
Fujishima Toshio,has gender,male
Fujishima Toshio,has occupation,cashier
Andreas Schlager,has gender,male
Andreas Schlager,has occupation,cashier
Baruch Chaim Tal,has gender,male
Baruch Chaim Tal,has occupation,cashier
Aleksander Szczypiorski,has gender,male
Aleksander Szczypiorski,has occupation,cashier
Josua Immanuel Leuze,has gender,male
Josua Immanuel Leuze,has occupation,cashier
Mitsu Shimojo,has gender,male
Mitsu Shimojo,has occupation,cashier
Johann Georg Fröhde,has gender,male
Johann Georg Fröhde,has occupation,cashier
Nilton Cesar Teixeira,has gender,male
Nilton Cesar Teixeira,has occupation,cashier
Kei Komuro,has gender,male
Kei Komuro,has occupation,cashier
Jun Ikeido,has gender,male
Jun Ikeido,has occupation,cashier
Joseph Lee Heywood,has gender,male
Joseph Lee Heywood,has occupation,cashier
Simon Villeneuve,has gender,male
Simon Villeneuve,has occupation,cashier
Samuel Issersohn,has gender,male
Samuel Issersohn,has occupation,cashier
Yoneyama Haru,has gender,male
Yoneyama Haru,has occupation,cashier
Manuel Marcelino Ramirez Zurita,has gender,male
Manuel Marcelino Ramirez Zurita,has occupation,cashier
William Cooper,has gender,male
William Cooper,has occupation,cashier
A. Ponnambalam,has gender,male
A. Ponnambalam,has occupation,cashier
Mitsunari Okamoto,has gender,male
Mitsunari Okamoto,has occupation,cashier
Franz Xaver Parsch,has gender,male
Franz Xaver Parsch,has occupation,cashier
Theodor Straub,has gender,male
Theodor Straub,has occupation,cashier
Sergio Ernesto Yañez Ayala,has gender,male
Sergio Ernesto Yañez Ayala,has occupation,cashier
Bogdan Bogdanović,has gender,male
Bogdan Bogdanović,has occupation,cashier
Jérémie Guillaume Jordan,has gender,male
Jérémie Guillaume Jordan,has occupation,cashier
Jason Roy,has gender,male
Jason Roy,has occupation,cashier
Kosaburo Nishime,has gender,male
Kosaburo Nishime,has occupation,cashier
Ernst Wilhelm Emmanuel Heyligenstädt,has gender,male
Ernst Wilhelm Emmanuel Heyligenstädt,has occupation,cashier
Charles W. Adams,has gender,male
Charles W. Adams,has occupation,cashier
Max Vierhub,has gender,male
Max Vierhub,has occupation,cashier
Noble Jones Gregory,has gender,male
Noble Jones Gregory,has occupation,cashier
Vilhelm Ekman,has gender,male
Vilhelm Ekman,has occupation,cashier
Albert Frederick Macdonald,has gender,male
Albert Frederick Macdonald,has occupation,cashier
Alois Rzepa,has gender,male
Alois Rzepa,has occupation,cashier
Aizik Shokhet,has gender,male
Aizik Shokhet,has occupation,cashier
Kiyoshi Odawara,has gender,male
Kiyoshi Odawara,has occupation,cashier
Ágoston Kosztolányi,has gender,male
Ágoston Kosztolányi,has occupation,cashier
Karl Deditius,has gender,male
Karl Deditius,has occupation,cashier
Q109330038,has gender,male
Q109330038,has occupation,cashier
Q117661885,has gender,male
Q117661885,has occupation,cashier
José Antonio Silva Dias,has gender,male
José Antonio Silva Dias,has occupation,cashier
Kiyoshi Shimatani,has gender,male
Kiyoshi Shimatani,has occupation,cashier
