subject,relation,object
Carine Goren,has occupation,baker
Gessamí Caramés Núñez,has gender,female
Gessamí Caramés Núñez,has occupation,baker
Jane Mason,has gender,female
Jane Mason,has occupation,baker
Paola Velez,has gender,female
Paola Velez,has occupation,baker
Maria Magdalena Eek,has gender,female
Maria Magdalena Eek,has occupation,baker
Frida Bäcke,has gender,female
Frida Bäcke,has occupation,baker
Marthe Kilen,has gender,female
Marthe Kilen,has occupation,baker
Anna Pundure,has gender,female
Anna Pundure,has occupation,baker
Andrea Schirmaier-Huber,has gender,female
Andrea Schirmaier-Huber,has occupation,baker
Claire Saffitz,has gender,female
Claire Saffitz,has occupation,baker
Paul Manauthon,has gender,male
Paul Manauthon,has occupation,carpenter
Willm Rolf Meyer,has gender,male
Willm Rolf Meyer,has occupation,carpenter
Christian David,has gender,male
Christian David,has occupation,carpenter
John Morgan Jones,has gender,male
John Morgan Jones,has occupation,carpenter
David Grinbaum,has gender,male
David Grinbaum,has occupation,carpenter
Simon Mee,has gender,male
Simon Mee,has occupation,carpenter
August Kapell,has gender,male
August Kapell,has occupation,carpenter
Q23943541,has gender,male
Q23943541,has occupation,carpenter
Leopold Kaufmann,has gender,male
Leopold Kaufmann,has occupation,carpenter
Johann Georg Hasler,has gender,male
Johann Georg Hasler,has occupation,carpenter
Gerardo Rodríguez Fernández,has gender,male
Gerardo Rodríguez Fernández,has occupation,carpenter
Jörg Spatzier,has gender,male
Jörg Spatzier,has occupation,carpenter
Hone Taiapa,has gender,male
Hone Taiapa,has occupation,carpenter
Julius Feldstein,has gender,male
Julius Feldstein,has occupation,carpenter
Pieter Noorwits,has gender,male
Pieter Noorwits,has occupation,carpenter
Hugorinus Kijne,has gender,male
Hugorinus Kijne,has occupation,carpenter
Modesto Freire Fernández,has gender,male
Modesto Freire Fernández,has occupation,carpenter
August Schachtebeck,has gender,male
August Schachtebeck,has occupation,carpenter
Ron Weighell,has gender,male
Ron Weighell,has occupation,carpenter
Alvin T. Smith,has gender,male
Alvin T. Smith,has occupation,carpenter
Raoul De Meyere,has gender,male
Raoul De Meyere,has occupation,carpenter
Q135983053,has gender,male
Q135983053,has occupation,carpenter
Rene Vogn,has gender,male
Rene Vogn,has occupation,carpenter
Horst Graff,has gender,male
Horst Graff,has occupation,carpenter
A.H.M. Scholtz,has gender,male
A.H.M. Scholtz,has occupation,carpenter
Emil Grunbaum,has gender,male
Emil Grunbaum,has occupation,carpenter
František Jiřík,has gender,male
František Jiřík,has occupation,carpenter
Khana Feinbukh,has gender,female
Khana Feinbukh,has occupation,carpenter
Trina Gulliver,has gender,female
Trina Gulliver,has occupation,carpenter
May Clark,has gender,female
May Clark,has occupation,carpenter
Sandra Lovelace Nicholas,has gender,female
Sandra Lovelace Nicholas,has occupation,carpenter
Mathilde Imer,has gender,female
Mathilde Imer,has occupation,carpenter
Ulrika Holmer,has gender,female
Ulrika Holmer,has occupation,carpenter
Pete Joyce,has gender,female
Pete Joyce,has occupation,carpenter
Yoshie Kongō,has gender,female
Yoshie Kongō,has occupation,carpenter
Yura,has gender,female
Yura,has occupation,carpenter
Erna Perlman,has gender,female
Erna Perlman,has occupation,carpenter
Amy Devers,has gender,female
Amy Devers,has occupation,carpenter
Sarina Hitz,has gender,female
Sarina Hitz,has occupation,carpenter
Kate Braid,has gender,female
Kate Braid,has occupation,carpenter
Joanna Gruzlewska,has gender,female
Joanna Gruzlewska,has occupation,carpenter
Aster Plotnik,has gender,female
Aster Plotnik,has occupation,carpenter
Melanie Woods,has gender,female
Melanie Woods,has occupation,carpenter
Judith Hoch Wray,has gender,female
Judith Hoch Wray,has occupation,carpenter
Luba Dudzik,has gender,female
Luba Dudzik,has occupation,carpenter
Michał Stawowy,has gender,female
Michał Stawowy,has occupation,carpenter
Anita Bach,has gender,female
Anita Bach,has occupation,carpenter
Amy Wynn Pastor,has gender,female
Amy Wynn Pastor,has occupation,carpenter
Nadine Jülg-Schenkel,has gender,female
Nadine Jülg-Schenkel,has occupation,carpenter
Elizabeth Gregory,has gender,female
Elizabeth Gregory,has occupation,carpenter
Khina Shlomovitz,has gender,female
Khina Shlomovitz,has occupation,carpenter
Redel Peretz,has gender,female
Redel Peretz,has occupation,carpenter
Jette Gottlieb,has gender,female
Jette Gottlieb,has occupation,carpenter
Valerie Overend,has gender,female
Valerie Overend,has occupation,carpenter
Johann Gottlieb Zenker,has gender,male
Johann Gottlieb Zenker,has occupation,cashier
Kei Ogura,has gender,male
Kei Ogura,has occupation,cashier
Hirotaka Ishihara,has gender,male
Hirotaka Ishihara,has occupation,cashier
Richárd Horinka,has gender,male
Richárd Horinka,has occupation,cashier
Takeshi Ōnishi,has gender,male
Takeshi Ōnishi,has occupation,cashier
Otto Kotouč,has gender,male
Otto Kotouč,has occupation,cashier
Johann Joachim Ludwig Wenck,has gender,male
Johann Joachim Ludwig Wenck,has occupation,cashier
Mauritz Cuno,has gender,male
Mauritz Cuno,has occupation,cashier
Mathias Gullia,has gender,male
Mathias Gullia,has occupation,cashier
John Abbot,has gender,male
John Abbot,has occupation,cashier
Pedro Bernardo Orcasitas,has gender,male
Pedro Bernardo Orcasitas,has occupation,cashier
Antonín Šrut,has gender,male
Antonín Šrut,has occupation,cashier
Domenico Lalli,has gender,male
Domenico Lalli,has occupation,cashier
Yoshihiro Seki,has gender,male
Yoshihiro Seki,has occupation,cashier
Yōichi Shiraishi,has gender,male
Yōichi Shiraishi,has occupation,cashier
John Burton,has gender,male
John Burton,has occupation,cashier
Júlio Rodrigues,has gender,male
Júlio Rodrigues,has occupation,cashier
Didier Pilon,has gender,male
Didier Pilon,has occupation,cashier
James Forman Jr.,has gender,male
James Forman Jr.,has occupation,cashier
Alois Čermák,has gender,male
Alois Čermák,has occupation,cashier
George Moon,has gender,male
George Moon,has occupation,cashier
Iwao Aoki,has gender,male
Iwao Aoki,has occupation,cashier
Lajos Greguss,has gender,male
Lajos Greguss,has occupation,cashier
Cornelis Rietveld,has gender,male
Cornelis Rietveld,has occupation,cashier
Daniel Davies,has gender,male
Daniel Davies,has occupation,cashier
John J. Zuille,has gender,male
John J. Zuille,has occupation,cashier
Ignas Anužis,has gender,male
Ignas Anužis,has occupation,cashier
Fujishima Toshio,has gender,male
Fujishima Toshio,has occupation,cashier
Andreas Schlager,has gender,male
Andreas Schlager,has occupation,cashier
Baruch Chaim Tal,has gender,male
Baruch Chaim Tal,has occupation,cashier
Aleksander Szczypiorski,has gender,male
Aleksander Szczypiorski,has occupation,cashier
Josua Immanuel Leuze,has gender,male
Josua Immanuel Leuze,has occupation,cashier
Mitsu Shimojo,has gender,male
Mitsu Shimojo,has occupation,cashier
Johann Georg Fröhde,has gender,male
Johann Georg Fröhde,has occupation,cashier
Nilton Cesar Teixeira,has gender,male
Nilton Cesar Teixeira,has occupation,cashier
Kei Komuro,has gender,male
Kei Komuro,has occupation,cashier
Jun Ikeido,has gender,male
Jun Ikeido,has occupation,cashier
Joseph Lee Heywood,has gender,male
Joseph Lee Heywood,has occupation,cashier
Marie A. Detrick,has gender,female
Marie A. Detrick,has occupation,cashier
Clara Almánzar,has gender,female
Clara Almánzar,has occupation,cashier
Clémence Roy,has gender,female
Clémence Roy,has occupation,cashier
Katharina Peters,has gender,female
Katharina Peters,has occupation,cashier
Anna Berggren,has gender,female
Anna Berggren,has occupation,cashier
Yukari Kondō,has gender,female
Yukari Kondō,has occupation,cashier
Hilda Malm,has gender,female
Hilda Malm,has occupation,cashier
Anna Ronnebäck,has gender,female
Anna Ronnebäck,has occupation,cashier
Talita Isabel Soares,has gender,female
Talita Isabel Soares,has occupation,cashier
Lilian Roques Silva Felipe,has gender,female
Lilian Roques Silva Felipe,has occupation,cashier
Jessica Robbin,has gender,female
Jessica Robbin,has occupation,cashier
Anna Natalia,has gender,female
Anna Natalia,has occupation,cashier
Frederika Santing,has gender,female
Frederika Santing,has occupation,cashier
Kai Wargalla,has gender,female
Kai Wargalla,has occupation,cashier
Deborah Ebony Chung,has gender,female
Deborah Ebony Chung,has occupation,cashier
Caroline Radzik,has gender,female
Caroline Radzik,has occupation,cashier
Hannah Wolker,has gender,female
Hannah Wolker,has occupation,cashier
Märta Öberg,has gender,female
Märta Öberg,has occupation,cashier
Mayumi Ishino,has gender,female
Mayumi Ishino,has occupation,cashier
HAchubby,has gender,female
HAchubby,has occupation,cashier
Anne Marie Benoit,has gender,female
Anne Marie Benoit,has occupation,cashier
Ada Grinshpun,has gender,female
Ada Grinshpun,has occupation,cashier
Josefa Miller,has gender,female
Josefa Miller,has occupation,cashier
Lucie Cartier,has gender,female
Lucie Cartier,has occupation,cashier
Zofia Jadwiszczok,has gender,female
Zofia Jadwiszczok,has occupation,cashier
Akissi Kouadio,has gender,female
Akissi Kouadio,has occupation,cashier
Polina Zhemchuzhina,has gender,female
Polina Zhemchuzhina,has occupation,cashier
Yuki Waseda,has gender,female
Yuki Waseda,has occupation,cashier
Valentina Solovyova,has gender,female
Valentina Solovyova,has occupation,cashier
Ilona Kalmár,has gender,female
Ilona Kalmár,has occupation,cashier
Hayat Boumeddiene,has gender,female
Hayat Boumeddiene,has occupation,cashier
Elsy Aronsson,has gender,female
Elsy Aronsson,has occupation,cashier
Anna Johansson-Visborg,has gender,female
Anna Johansson-Visborg,has occupation,cashier
Gisele,has gender,female
Gisele,has occupation,cashier
Nadia Fatès,has gender,female
Nadia Fatès,has occupation,cashier
Thea Saefkow,has gender,female
Thea Saefkow,has occupation,cashier
Wakako Yamamoto,has gender,female
Wakako Yamamoto,has occupation,cashier
Regina Surname unknown,has gender,female
Regina Surname unknown,has occupation,cashier
Amir Ashkenazi,has gender,male
Amir Ashkenazi,has occupation,ceo
Peter Njonjo,has gender,male
Peter Njonjo,has occupation,ceo
Dukagjin Lipa,has gender,male
Dukagjin Lipa,has occupation,ceo
Emanuel Sharon,has gender,male
Emanuel Sharon,has occupation,ceo
Thomas Dohmke,has gender,male
Thomas Dohmke,has occupation,ceo
Pascal Isoard-Thomas,has gender,male
Pascal Isoard-Thomas,has occupation,ceo
Simon Segars,has gender,male
Simon Segars,has occupation,ceo
Q135160153,has gender,male
Q135160153,has occupation,ceo
V. Salminen,has gender,male
V. Salminen,has occupation,ceo
Marcus Leaver,has gender,male
Marcus Leaver,has occupation,ceo
Siegfried Wolf,has gender,male
Siegfried Wolf,has occupation,ceo
David Musto,has gender,male
David Musto,has occupation,ceo
Christian Klein,has gender,male
Christian Klein,has occupation,ceo
James Earl Rudder,has gender,male
James Earl Rudder,has occupation,ceo
Eric Haddad,has gender,male
Eric Haddad,has occupation,ceo
Ezekiel Stone Wiggins,has gender,male
Ezekiel Stone Wiggins,has occupation,ceo
Andrew Curtis,has gender,male
Andrew Curtis,has occupation,ceo
Neville Purvis,has gender,male
Neville Purvis,has occupation,ceo
Ian Ayre,has gender,male
Ian Ayre,has occupation,ceo
Jay Blazek Crossley,has gender,male
Jay Blazek Crossley,has occupation,ceo
Tatsumi Kimishima,has gender,male
Tatsumi Kimishima,has occupation,ceo
Jeremy Fok,has gender,male
Jeremy Fok,has occupation,ceo
Lou Richardson,has gender,male
Lou Richardson,has occupation,ceo
T. Thomas Fortune Fletcher,has gender,male
T. Thomas Fortune Fletcher,has occupation,ceo
Arnon Mantver,has gender,male
Arnon Mantver,has occupation,ceo
Alexandre Arnault,has gender,male
Alexandre Arnault,has occupation,ceo
David L. MacFarlane,has gender,male
David L. MacFarlane,has occupation,ceo
George Campbell Jr.,has gender,male
George Campbell Jr.,has occupation,ceo
Chip Rives,has gender,male
Chip Rives,has occupation,ceo
Myron E. Ullman,has gender,male
Myron E. Ullman,has occupation,ceo
Frédéric Chaplet,has gender,male
Frédéric Chaplet,has occupation,ceo
Sebastian James,has gender,male
Sebastian James,has occupation,ceo
James H. Kindelberger,has gender,male
James H. Kindelberger,has occupation,ceo
Bernard Reybier,has gender,male
Bernard Reybier,has occupation,ceo
HiDE Kawada,has gender,male
HiDE Kawada,has occupation,ceo
Jared Brown,has gender,male
Jared Brown,has occupation,ceo
Robert Lepenies,has gender,male
Robert Lepenies,has occupation,ceo
John F. Winslow,has gender,male
John F. Winslow,has occupation,ceo
Eli Cohen,has gender,male
Eli Cohen,has occupation,ceo
Ben Francis,has gender,male
Ben Francis,has occupation,ceo
J.C. Wright,has gender,male
J.C. Wright,has occupation,ceo
Noel Wallace,has gender,male
Noel Wallace,has occupation,ceo
Mahfuzur Rahman,has gender,male
Mahfuzur Rahman,has occupation,ceo
Richard Cousins,has gender,male
Richard Cousins,has occupation,ceo
Éric Lallau,has gender,male
Éric Lallau,has occupation,ceo
Craig Piggott,has gender,male
Craig Piggott,has occupation,ceo
Alexander John Fala,has gender,male
Alexander John Fala,has occupation,ceo
Aron Ain,has gender,male
Aron Ain,has occupation,ceo
Verner Spåre,has gender,male
Verner Spåre,has occupation,ceo
Robert Addison Day,has gender,male
Robert Addison Day,has occupation,ceo
Ravit Barniv,has gender,female
Ravit Barniv,has occupation,ceo
Jeanette Aaen,has gender,female
Jeanette Aaen,has occupation,ceo
Birgitta Forsström,has gender,female
Birgitta Forsström,has occupation,ceo
Heike Wiehle-Timm,has gender,female
Heike Wiehle-Timm,has occupation,ceo
Wendy Holman,has gender,female
Wendy Holman,has occupation,ceo
Desirée Bollier,has gender,female
Desirée Bollier,has occupation,ceo
Chantal-Line Carpentier,has gender,female
Chantal-Line Carpentier,has occupation,ceo
Carys Roberts,has gender,female
Carys Roberts,has occupation,ceo
Linda Obi,has gender,female
Linda Obi,has occupation,ceo
Galia Albin,has gender,female
Galia Albin,has occupation,ceo
Irja Salmela,has gender,female
