subject,relation,object
Rosa Rachel Schwarz,has occupation,assistant
Rachael M. Dickson,has gender,female
Rachael M. Dickson,has occupation,assistant
Fatima Lodhi,has gender,female
Fatima Lodhi,has occupation,assistant
Elizabeth Laurie (Bessie) Rees,has gender,female
Elizabeth Laurie (Bessie) Rees,has occupation,assistant
Adéla Průchová Narozena,has gender,female
Adéla Průchová Narozena,has occupation,assistant
Iveta Krčová,has gender,female
Iveta Krčová,has occupation,assistant
Q120610015,has gender,female
Q120610015,has occupation,assistant
Françoise Collemare,has gender,female
Françoise Collemare,has occupation,assistant
Rosalie Rayner,has gender,female
Rosalie Rayner,has occupation,assistant
Jacoba van Tongeren,has gender,female
Jacoba van Tongeren,has occupation,assistant
Sophie Mouchet,has gender,female
Sophie Mouchet,has occupation,assistant
Anna Preinitz,has gender,female
Anna Preinitz,has occupation,assistant
Jana Paloušková,has gender,female
Jana Paloušková,has occupation,assistant
Isabella Margaret Elizabeth Blandin,has gender,female
Isabella Margaret Elizabeth Blandin,has occupation,assistant
Josefa Jara Martinez,has gender,female
Josefa Jara Martinez,has occupation,assistant
Kathleen McKinney,has gender,female
Kathleen McKinney,has occupation,assistant
Michaela Hiekischová,has gender,female
Michaela Hiekischová,has occupation,assistant
"Svoboda Hoferková, Stanislava",has gender,female
"Svoboda Hoferková, Stanislava",has occupation,assistant
Jaromíra Valder Jakubcová,has gender,female
Jaromíra Valder Jakubcová,has occupation,assistant
Iva Dlouhá,has gender,female
Iva Dlouhá,has occupation,assistant
Harry Britten,has gender,male
Harry Britten,has occupation,attendant
Gajraj Mishra,has gender,male
Gajraj Mishra,has occupation,attendant
George Pryer,has gender,male
George Pryer,has occupation,attendant
Adrian Vaughan,has gender,male
Adrian Vaughan,has occupation,attendant
Klaus Abshagen,has gender,male
Klaus Abshagen,has occupation,attendant
Miroslav Miky Marusjak,has gender,male
Miroslav Miky Marusjak,has occupation,attendant
Sidnei Teixeira Barbosa,has gender,male
Sidnei Teixeira Barbosa,has occupation,attendant
Luis Carlos Fernandes da Cruz,has gender,male
Luis Carlos Fernandes da Cruz,has occupation,attendant
Paulo Eduardo Andrade Ortiz,has gender,male
Paulo Eduardo Andrade Ortiz,has occupation,attendant
Herbert G. Herring,has gender,male
Herbert G. Herring,has occupation,attendant
Charles Sargeant,has gender,male
Charles Sargeant,has occupation,attendant
Francisco Paiva Das Neves,has gender,male
Francisco Paiva Das Neves,has occupation,attendant
Aecio Darli de Jesus Leite,has gender,male
Aecio Darli de Jesus Leite,has occupation,attendant
Bobby Calder,has gender,male
Bobby Calder,has occupation,attendant
Claudinei Fiaz,has gender,male
Claudinei Fiaz,has occupation,attendant
Grégoire Henner,has gender,male
Grégoire Henner,has occupation,attendant
Monica Coghlan,has gender,female
Monica Coghlan,has occupation,attendant
Antonie Formanová,has gender,female
Antonie Formanová,has occupation,attendant
Endre Kiss,has gender,male
Endre Kiss,has occupation,auditor
Sten Erik Feinstein,has gender,male
Sten Erik Feinstein,has occupation,auditor
Bohumil Foit,has gender,male
Bohumil Foit,has occupation,auditor
Tony Murphy,has gender,male
Tony Murphy,has occupation,auditor
Günther Mayer,has gender,male
Günther Mayer,has occupation,auditor
Aurelio Gurrea Martínez,has gender,male
Aurelio Gurrea Martínez,has occupation,auditor
Sulev Luiga,has gender,male
Sulev Luiga,has occupation,auditor
Andrinof Chaniago,has gender,male
Andrinof Chaniago,has occupation,auditor
Gerhard Nienaber,has gender,male
Gerhard Nienaber,has occupation,auditor
Ferenc Trethon,has gender,male
Ferenc Trethon,has occupation,auditor
Károly Erdélyi,has occupation,auditor
Niko Bubalo,has gender,male
Niko Bubalo,has occupation,auditor
Javier Medina Guijarro,has gender,male
Javier Medina Guijarro,has occupation,auditor
Stan Cho,has gender,male
Stan Cho,has occupation,auditor
C. Hugo Sjöberg,has gender,male
C. Hugo Sjöberg,has occupation,auditor
Q111738925,has gender,male
Q111738925,has occupation,auditor
Thomas Fyshe,has gender,male
Thomas Fyshe,has occupation,auditor
Q120614206,has gender,male
Q120614206,has occupation,auditor
Ole Enger,has gender,male
Ole Enger,has occupation,auditor
Jan Evenhuis,has gender,male
Jan Evenhuis,has occupation,auditor
Renivaldo Alves do Nascimento,has gender,male
Renivaldo Alves do Nascimento,has occupation,auditor
Futabashi Motonaga,has gender,male
Futabashi Motonaga,has occupation,auditor
Ewald Geißler,has occupation,auditor
William Lithgow,has gender,male
William Lithgow,has occupation,auditor
James Van Leuven Mensah,has gender,male
James Van Leuven Mensah,has occupation,auditor
Alain Faure,has gender,male
Alain Faure,has occupation,auditor
Jean Lullin,has gender,male
Jean Lullin,has occupation,auditor
Robert Bunting,has gender,male
Robert Bunting,has occupation,auditor
Matthew Livengood,has gender,male
Matthew Livengood,has occupation,auditor
Khurram Ellahi,has gender,male
Khurram Ellahi,has occupation,auditor
Max Bolle,has gender,male
Max Bolle,has occupation,auditor
Kai C. Andrejewski,has gender,male
Kai C. Andrejewski,has occupation,auditor
Jacques Genet,has gender,male
Jacques Genet,has occupation,auditor
Hans  Eichele,has gender,male
Hans  Eichele,has occupation,auditor
Anno August Jagdfeld,has gender,male
Anno August Jagdfeld,has occupation,auditor
Hardi Tufeiru Mohammed,has gender,male
Hardi Tufeiru Mohammed,has occupation,auditor
Béla Szarvas,has gender,male
Béla Szarvas,has occupation,auditor
Arno Augustin,has gender,male
Arno Augustin,has occupation,auditor
John A. Brown,has gender,male
John A. Brown,has occupation,auditor
Marijan Nemet,has gender,male
Marijan Nemet,has occupation,auditor
Fritz Millner,has occupation,auditor
Vavilala Umapathi,has gender,male
Vavilala Umapathi,has occupation,auditor
Rihard Svetoslav Premrou,has gender,male
Rihard Svetoslav Premrou,has occupation,auditor
Otto Bredt,has gender,male
Otto Bredt,has occupation,auditor
Anderson Leme,has gender,male
Anderson Leme,has occupation,auditor
Sergei Magnitsky,has gender,male
Sergei Magnitsky,has occupation,auditor
Axel Lohr,has gender,male
Axel Lohr,has occupation,auditor
Hermann Ried,has gender,male
Hermann Ried,has occupation,auditor
Jaroslav Grüner,has gender,male
Jaroslav Grüner,has occupation,auditor
Andreas Loetscher,has occupation,auditor
Gabriel Dodo Ndoke,has gender,male
Gabriel Dodo Ndoke,has occupation,auditor
R. James Breiding,has gender,male
R. James Breiding,has occupation,auditor
Claude Bez,has occupation,auditor
Hans-Joachim Priester,has gender,male
Hans-Joachim Priester,has occupation,auditor
Joseph Kwasi Mensah,has occupation,auditor
Gottfried Härtel,has gender,male
Gottfried Härtel,has occupation,auditor
Albert Marius Jacobsen,has gender,male
Albert Marius Jacobsen,has occupation,auditor
John Hoole,has occupation,auditor
Michael Hohlmeier,has gender,male
Michael Hohlmeier,has occupation,auditor
Osiris de Azevedo Lopes Filho,has gender,male
Osiris de Azevedo Lopes Filho,has occupation,auditor
Heri Sunaryadi,has gender,male
Heri Sunaryadi,has occupation,auditor
Constant de Koninck,has gender,male
Constant de Koninck,has occupation,auditor
Pedro de Alcáçova Carneiro,has gender,male
Pedro de Alcáçova Carneiro,has occupation,auditor
Amyas Morse,has gender,male
Amyas Morse,has occupation,auditor
Alexander Gut,has gender,male
Alexander Gut,has occupation,auditor
Steven M. Glover,has gender,male
Steven M. Glover,has occupation,auditor
Robert P. Maier,has gender,male
Robert P. Maier,has occupation,auditor
Bernard Pujo,has gender,male
Bernard Pujo,has occupation,auditor
Q134446688,has gender,male
Q134446688,has occupation,auditor
Werner Schülen,has gender,male
Werner Schülen,has occupation,auditor
Horst Weyrauch,has gender,male
Horst Weyrauch,has occupation,auditor
Werner Würzberger,has gender,male
Werner Würzberger,has occupation,auditor
Karl Purzer,has gender,male
Karl Purzer,has occupation,auditor
Eric Oduro Osae,has gender,male
Eric Oduro Osae,has occupation,auditor
Dietrich Schäfer,has gender,male
Dietrich Schäfer,has occupation,auditor
Max Schönwandt,has gender,male
Max Schönwandt,has occupation,auditor
Andreas Staribacher,has gender,male
Andreas Staribacher,has occupation,auditor
David H. Sinason,has gender,male
David H. Sinason,has occupation,auditor
Wenhong Chen,has gender,male
Wenhong Chen,has occupation,auditor
Conrad Boner,has gender,male
Conrad Boner,has occupation,auditor
Petter Fikke,has gender,male
Petter Fikke,has occupation,auditor
Diego Sanavio,has gender,male
Diego Sanavio,has occupation,auditor
Heinz T. Wöber,has gender,male
Heinz T. Wöber,has occupation,auditor
Dobromír Maršík,has gender,male
Dobromír Maršík,has occupation,auditor
Ozair Jose da Silva,has gender,male
Ozair Jose da Silva,has occupation,auditor
Karl Bissuti,has gender,male
Karl Bissuti,has occupation,auditor
Valdir Moysés Simão,has gender,male
Valdir Moysés Simão,has occupation,auditor
Gösta Finngård,has gender,male
Gösta Finngård,has occupation,auditor
Jørgen Mohr,has gender,male
Jørgen Mohr,has occupation,auditor
Konrad Engelmann,has gender,male
Konrad Engelmann,has occupation,auditor
Herbert N. Witt,has gender,male
Herbert N. Witt,has occupation,auditor
James Goold,has occupation,auditor
Palle Hansen,has gender,male
Palle Hansen,has occupation,auditor
Chow Kwan Lam,has gender,male
Chow Kwan Lam,has occupation,auditor
Paciano Dizon,has gender,male
Paciano Dizon,has occupation,auditor
Horst Lenz,has gender,male
Horst Lenz,has occupation,auditor
Paul Andrew Asmuth,has gender,male
Paul Andrew Asmuth,has occupation,auditor
J.H. Oosterbaan,has gender,male
J.H. Oosterbaan,has occupation,auditor
Thomas Clarke Devlin,has occupation,auditor
K. H. Spencer Pickett,has gender,male
K. H. Spencer Pickett,has occupation,auditor
Georg von Waldersee,has gender,male
Georg von Waldersee,has occupation,auditor
Steven Timmis,has occupation,auditor
Isaac Duncan MacDougall,has gender,male
Isaac Duncan MacDougall,has occupation,auditor
Q132485525,has gender,male
Q132485525,has occupation,auditor
Theodor Ascher,has gender,male
Theodor Ascher,has occupation,auditor
Q134974296,has gender,male
Q134974296,has occupation,auditor
Ramón Montes Barreto,has gender,male
Ramón Montes Barreto,has occupation,auditor
Nicolas Plantrou,has gender,male
Nicolas Plantrou,has occupation,auditor
Jens Børsting-Andersen,has gender,male
Jens Børsting-Andersen,has occupation,auditor
Miloslav Musil,has gender,male
Miloslav Musil,has occupation,auditor
José Luis Escrivá Belmonte,has gender,male
José Luis Escrivá Belmonte,has occupation,auditor
Miguel Barrera,has gender,male
Miguel Barrera,has occupation,auditor
Rasmus Ørskov,has gender,male
Rasmus Ørskov,has occupation,auditor
Ola Gustav Nordgaard,has gender,male
Ola Gustav Nordgaard,has occupation,auditor
Sten Nackstad,has gender,male
Sten Nackstad,has occupation,auditor
Werner Weissenborn,has gender,male
Werner Weissenborn,has occupation,auditor
Lothar Härer,has gender,male
Lothar Härer,has occupation,auditor
Miroslav Brabec,has gender,male
Miroslav Brabec,has occupation,auditor
Alfredo Casotti,has gender,male
Alfredo Casotti,has occupation,auditor
Marshall Govindan,has gender,male
Marshall Govindan,has occupation,auditor
Anthony Webster,has gender,male
Anthony Webster,has occupation,auditor
Pauli Ellefsen,has gender,male
Pauli Ellefsen,has occupation,auditor
Jorge Antônio Deher Rachid,has gender,male
Jorge Antônio Deher Rachid,has occupation,auditor
André Charles Vernet,has gender,male
André Charles Vernet,has occupation,auditor
Peter Wurster,has gender,male
Peter Wurster,has occupation,auditor
Jens Poll,has gender,male
Jens Poll,has occupation,auditor
Yannick Ollivier,has gender,male
Yannick Ollivier,has occupation,auditor
Adrianus Lambertus Brok,has gender,male
Adrianus Lambertus Brok,has occupation,auditor
Paul Bernal,has gender,male
Paul Bernal,has occupation,auditor
Adolphus Edward Shelley,has gender,male
Adolphus Edward Shelley,has occupation,auditor
Jan Křížek,has gender,male
Jan Křížek,has occupation,auditor
Diether Dienst,has gender,male
Diether Dienst,has occupation,auditor
Roman Leitner,has gender,male
Roman Leitner,has occupation,auditor
Walther Olsen,has gender,male
Walther Olsen,has occupation,auditor
Mirosław Czekaj,has gender,male
Mirosław Czekaj,has occupation,auditor
Horst Walter Endriss,has gender,male
Horst Walter Endriss,has occupation,auditor
Arndt Geiwitz,has gender,male
Arndt Geiwitz,has occupation,auditor
Jacques Potdevin,has gender,male
Jacques Potdevin,has occupation,auditor
Rudolf Boelter,has gender,male
Rudolf Boelter,has occupation,auditor
Radim Lenort,has gender,male
Radim Lenort,has occupation,auditor
Detlef Haritz,has gender,male
Detlef Haritz,has occupation,auditor
G.B. Weygaard,has gender,male
G.B. Weygaard,has occupation,auditor
Josef Šimůnek,has gender,male
Josef Šimůnek,has occupation,auditor
Sigurd Sparr,has gender,male
Sigurd Sparr,has occupation,auditor
Xavier Barsalou-Duval,has gender,male
Xavier Barsalou-Duval,has occupation,auditor
Thomas Hanbury,has gender,male
Thomas Hanbury,has occupation,auditor
Karel Novotný,has gender,male
Karel Novotný,has occupation,auditor
Christian Zwirner,has occupation,auditor
Adolf Flender,has gender,male
Adolf Flender,has occupation,auditor
Randy Weeks,has gender,male
Randy Weeks,has occupation,auditor
Franz Wiehler,has gender,male
Franz Wiehler,has occupation,auditor
Eberhard Pröving,has gender,male
Eberhard Pröving,has occupation,auditor
Mikuláš Čollák,has gender,male
Mikuláš Čollák,has occupation,auditor
David Macdonald,has gender,male
David Macdonald,has occupation,auditor
Johann Adolf von Plettenberg,has gender,male
Johann Adolf von Plettenberg,has occupation,auditor
Casimir Lascoux,has gender,male
Casimir Lascoux,has occupation,auditor
William Farnsworth,has gender,male
William Farnsworth,has occupation,auditor
Muhammad Chatib Basri,has gender,male
Muhammad Chatib Basri,has occupation,auditor
Sigfried Skaale,has gender,male
Sigfried Skaale,has occupation,auditor
Paulo Angelito,has gender,male
Paulo Angelito,has occupation,auditor
Ferdinand Pach-Hanssenheimb,has gender,male
Ferdinand Pach-Hanssenheimb,has occupation,auditor
Eric Chappell,has gender,male
Eric Chappell,has occupation,auditor
Elmar Heil,has gender,male
Elmar Heil,has occupation,auditor
John Allcard,has gender,male
John Allcard,has occupation,auditor
Martina Antošová,has gender,female
Martina Antošová,has occupation,auditor
Bethany Cutler,has gender,female
Bethany Cutler,has occupation,auditor
Marci S. Thomas,has gender,female
Marci S. Thomas,has occupation,auditor
Joy Phumaphi,has gender,female
Joy Phumaphi,has occupation,auditor
Q120609959,has gender,female
Q120609959,has occupation,auditor
Hilde Merete Aasheim,has gender,female
Hilde Merete Aasheim,has occupation,auditor
Mara Cameran,has gender,female
Mara Cameran,has occupation,auditor
Mona Berget,has gender,female
Mona Berget,has occupation,auditor
