subject,relation,object
Crystal Jongen,has occupation,assistant
Markéta Zápecová,has gender,female
Markéta Zápecová,has occupation,assistant
Kata Kerényi,has gender,female
Kata Kerényi,has occupation,assistant
Kathleen Lynch,has gender,female
Kathleen Lynch,has occupation,assistant
Marian Mieczysław Truksa,has gender,female
Marian Mieczysław Truksa,has occupation,assistant
Ninja Bumann,has gender,female
Ninja Bumann,has occupation,assistant
Olga Lopes Salomão,has gender,female
Olga Lopes Salomão,has occupation,assistant
Lucía Etcheverry,has gender,female
Lucía Etcheverry,has occupation,assistant
Katarzyna Wereszczyńska,has gender,female
Katarzyna Wereszczyńska,has occupation,assistant
Anuska Esnal Oliden,has gender,female
Anuska Esnal Oliden,has occupation,assistant
Dora Chung Zane,has gender,female
Dora Chung Zane,has occupation,assistant
Romana Trutnovská,has gender,female
Romana Trutnovská,has occupation,assistant
Agnes Kunze,has gender,female
Agnes Kunze,has occupation,assistant
Chris Charlton,has gender,female
Chris Charlton,has occupation,assistant
Katherine Compitus,has gender,female
Katherine Compitus,has occupation,assistant
Nurse Maude,has gender,female
Nurse Maude,has occupation,assistant
Alice Le Geyt,has gender,female
Alice Le Geyt,has occupation,assistant
Shoba Raja,has gender,female
Shoba Raja,has occupation,assistant
Beverly Barksdale Sheppe,has gender,female
Beverly Barksdale Sheppe,has occupation,assistant
Amelle Chouit,has gender,female
Amelle Chouit,has occupation,assistant
Adrian Vaughan,has gender,male
Adrian Vaughan,has occupation,attendant
Bobby Calder,has gender,male
Bobby Calder,has occupation,attendant
Sidnei Teixeira Barbosa,has gender,male
Sidnei Teixeira Barbosa,has occupation,attendant
George Pryer,has gender,male
George Pryer,has occupation,attendant
Harry Britten,has gender,male
Harry Britten,has occupation,attendant
Francisco Paiva Das Neves,has gender,male
Francisco Paiva Das Neves,has occupation,attendant
Herbert G. Herring,has gender,male
Herbert G. Herring,has occupation,attendant
Gajraj Mishra,has gender,male
Gajraj Mishra,has occupation,attendant
Claudinei Fiaz,has gender,male
Claudinei Fiaz,has occupation,attendant
Miroslav Miky Marusjak,has gender,male
Miroslav Miky Marusjak,has occupation,attendant
Klaus Abshagen,has gender,male
Klaus Abshagen,has occupation,attendant
Paulo Eduardo Andrade Ortiz,has gender,male
Paulo Eduardo Andrade Ortiz,has occupation,attendant
Grégoire Henner,has gender,male
Grégoire Henner,has occupation,attendant
Aecio Darli de Jesus Leite,has gender,male
Aecio Darli de Jesus Leite,has occupation,attendant
Charles Sargeant,has gender,male
Charles Sargeant,has occupation,attendant
Luis Carlos Fernandes da Cruz,has gender,male
Luis Carlos Fernandes da Cruz,has occupation,attendant
Antonie Formanová,has gender,female
Antonie Formanová,has occupation,attendant
Monica Coghlan,has gender,female
Monica Coghlan,has occupation,attendant
Andreas Staribacher,has gender,male
Andreas Staribacher,has occupation,auditor
Werner Conrad,has gender,male
Werner Conrad,has occupation,auditor
Bjarke Vodder Nielsen,has gender,male
Bjarke Vodder Nielsen,has occupation,auditor
Carsten Ernst,has gender,male
Carsten Ernst,has occupation,auditor
Filip Tammelin,has gender,male
Filip Tammelin,has occupation,auditor
Ulrich Zürn,has gender,male
Ulrich Zürn,has occupation,auditor
Michel Côté,has gender,male
Michel Côté,has occupation,auditor
Ola Gustav Nordgaard,has gender,male
Ola Gustav Nordgaard,has occupation,auditor
Jacques Singer,has gender,male
Jacques Singer,has occupation,auditor
Randy Weeks,has gender,male
Randy Weeks,has occupation,auditor
Roman Pekala,has gender,male
Roman Pekala,has occupation,auditor
James Van Leuven Mensah,has gender,male
James Van Leuven Mensah,has occupation,auditor
Ján Lalka,has gender,male
Ján Lalka,has occupation,auditor
Alexander Hemmelrath,has gender,male
Alexander Hemmelrath,has occupation,auditor
Kai C. Andrejewski,has gender,male
Kai C. Andrejewski,has occupation,auditor
Karl Eicke,has gender,male
Karl Eicke,has occupation,auditor
Q135278328,has gender,male
Q135278328,has occupation,auditor
Renivaldo Alves do Nascimento,has gender,male
Renivaldo Alves do Nascimento,has occupation,auditor
Jan-Baptist De Feyter,has gender,male
Jan-Baptist De Feyter,has occupation,auditor
Claude Bez,has gender,male
Claude Bez,has occupation,auditor
Q120610386,has gender,male
Q120610386,has occupation,auditor
Joseph Vergnet,has gender,male
Joseph Vergnet,has occupation,auditor
K.A.J. Bierlaagh,has gender,male
K.A.J. Bierlaagh,has occupation,auditor
Lourenço Vicente,has gender,male
Lourenço Vicente,has occupation,auditor
Ramón Montes Barreto,has gender,male
Ramón Montes Barreto,has occupation,auditor
Diego Sanavio,has gender,male
Diego Sanavio,has occupation,auditor
Andrinof Chaniago,has gender,male
Andrinof Chaniago,has occupation,auditor
Hans-Joachim Priester,has gender,male
Hans-Joachim Priester,has occupation,auditor
Antonio Turci,has gender,male
Antonio Turci,has occupation,auditor
Tokuji Takeuchi,has gender,male
Tokuji Takeuchi,has occupation,auditor
Erland Steenberg,has gender,male
Erland Steenberg,has occupation,auditor
Rüdiger Loitz,has gender,male
Rüdiger Loitz,has occupation,auditor
Odd Arild Grefstad,has gender,male
Odd Arild Grefstad,has occupation,auditor
R. James Breiding,has gender,male
R. James Breiding,has occupation,auditor
István Tóth,has gender,male
István Tóth,has occupation,auditor
Göran Tidström,has gender,male
Göran Tidström,has occupation,auditor
Gundakar de Liechtenstein,has gender,male
Gundakar de Liechtenstein,has occupation,auditor
István Pálos,has gender,male
István Pálos,has occupation,auditor
Thomas Clarke Devlin,has gender,male
Thomas Clarke Devlin,has occupation,auditor
Seth Svensson,has gender,male
Seth Svensson,has occupation,auditor
Humberto Martínez de León,has gender,male
Humberto Martínez de León,has occupation,auditor
František Binar,has gender,male
František Binar,has occupation,auditor
Horst Lenz,has gender,male
Horst Lenz,has occupation,auditor
Q135180928,has gender,male
Q135180928,has occupation,auditor
Q134974296,has gender,male
Q134974296,has occupation,auditor
Bernt Aksel Larsen,has gender,male
Bernt Aksel Larsen,has occupation,auditor
Anthony Webster,has gender,male
Anthony Webster,has occupation,auditor
Patrikij Simonovič Politkovskij,has gender,male
Patrikij Simonovič Politkovskij,has occupation,auditor
Gösta Finngård,has gender,male
Gösta Finngård,has occupation,auditor
Miroslav Brabec,has gender,male
Miroslav Brabec,has occupation,auditor
Valdir Moysés Simão,has gender,male
Valdir Moysés Simão,has occupation,auditor
Pierre Goguet,has gender,male
Pierre Goguet,has occupation,auditor
Odvar Nordli,has gender,male
Odvar Nordli,has occupation,auditor
Geoff Balme,has gender,male
Geoff Balme,has occupation,auditor
Arno Probst,has gender,male
Arno Probst,has occupation,auditor
Károly Erdélyi,has gender,male
Károly Erdélyi,has occupation,auditor
Bohumil Foit,has gender,male
Bohumil Foit,has occupation,auditor
Rudolf Boelter,has gender,male
Rudolf Boelter,has occupation,auditor
Jorge Antônio Deher Rachid,has gender,male
Jorge Antônio Deher Rachid,has occupation,auditor
Lars Svensson,has gender,male
Lars Svensson,has occupation,auditor
Robert P. Maier,has gender,male
Robert P. Maier,has occupation,auditor
Stan Cho,has gender,male
Stan Cho,has occupation,auditor
Ködmön Károly,has gender,male
Ködmön Károly,has occupation,auditor
Q107412729,has gender,male
Q107412729,has occupation,auditor
Fritz Millner,has gender,male
Fritz Millner,has occupation,auditor
Peter Aubel,has gender,male
Peter Aubel,has occupation,auditor
José Marcio de Medeiros Maia,has gender,male
José Marcio de Medeiros Maia,has occupation,auditor
Wense Grabarek,has gender,male
Wense Grabarek,has occupation,auditor
Pauli Ellefsen,has gender,male
Pauli Ellefsen,has occupation,auditor
Ole Kirk,has gender,male
Ole Kirk,has occupation,auditor
Charles Kitchell Gardner,has gender,male
Charles Kitchell Gardner,has occupation,auditor
Norman MacMillan Hinshelwood,has gender,male
Norman MacMillan Hinshelwood,has occupation,auditor
Tony Murphy,has gender,male
Tony Murphy,has occupation,auditor
Stephane Christophe Bride,has gender,male
Stephane Christophe Bride,has occupation,auditor
Ahmad Erani Yustika,has gender,male
Ahmad Erani Yustika,has occupation,auditor
Grant Taylor,has gender,male
Grant Taylor,has occupation,auditor
Khurram Ellahi,has gender,male
Khurram Ellahi,has occupation,auditor
Richard Karoli,has gender,male
Richard Karoli,has occupation,auditor
Gerhard Nienaber,has gender,male
Gerhard Nienaber,has occupation,auditor
Q120612033,has gender,male
Q120612033,has occupation,auditor
Irwan Sjarkawi,has gender,male
Irwan Sjarkawi,has occupation,auditor
Pasa Tosusu,has gender,male
Pasa Tosusu,has occupation,auditor
Theodor Ascher,has gender,male
Theodor Ascher,has occupation,auditor
Werner Klein,has gender,male
Werner Klein,has occupation,auditor
Arthur Haleck,has gender,male
Arthur Haleck,has occupation,auditor
Vytautas Bučas,has gender,male
Vytautas Bučas,has occupation,auditor
Q108184755,has gender,male
Q108184755,has occupation,auditor
Ralph B. Haines,has gender,male
Ralph B. Haines,has occupation,auditor
Nicolas Plantrou,has gender,male
Nicolas Plantrou,has occupation,auditor
Q132485525,has gender,male
Q132485525,has occupation,auditor
Walter Dalton,has gender,male
Walter Dalton,has occupation,auditor
John Jacob,has gender,male
John Jacob,has occupation,auditor
Bing Hartono Poernomosidi,has gender,male
Bing Hartono Poernomosidi,has occupation,auditor
Adolphus Aghughu,has gender,male
Adolphus Aghughu,has occupation,auditor
Ernst Hansen,has gender,male
Ernst Hansen,has occupation,auditor
Isaac Duncan MacDougall,has gender,male
Isaac Duncan MacDougall,has occupation,auditor
Tiziano Bellini,has gender,male
Tiziano Bellini,has occupation,auditor
Patrick Bogyako-Siaime,has gender,male
Patrick Bogyako-Siaime,has occupation,auditor
Ivo Klein,has gender,male
Ivo Klein,has occupation,auditor
James Goold,has gender,male
James Goold,has occupation,auditor
Sergei Magnitsky,has gender,male
Sergei Magnitsky,has occupation,auditor
Erwin Pougin,has gender,male
Erwin Pougin,has occupation,auditor
Hero Geuken,has gender,male
Hero Geuken,has occupation,auditor
Vidyadhar Bhattacharya,has gender,male
Vidyadhar Bhattacharya,has occupation,auditor
Celson Sabino,has gender,male
Celson Sabino,has occupation,auditor
Q131910121,has gender,male
Q131910121,has occupation,auditor
Jacek Mazur,has gender,male
Jacek Mazur,has occupation,auditor
Alfredo Casotti,has gender,male
Alfredo Casotti,has occupation,auditor
Andreas Kunkel,has gender,male
Andreas Kunkel,has occupation,auditor
Walter Hamilton,has gender,male
Walter Hamilton,has occupation,auditor
Fritz Güntzler,has gender,male
Fritz Güntzler,has occupation,auditor
Francisco de la Torre Díaz,has gender,male
Francisco de la Torre Díaz,has occupation,auditor
Hans-Heinrich Otte,has gender,male
Hans-Heinrich Otte,has occupation,auditor
August Schaper,has gender,male
August Schaper,has occupation,auditor
Jan Pechar,has gender,male
Jan Pechar,has occupation,auditor
Peter Brock,has gender,male
Peter Brock,has occupation,auditor
Ladislav Zelinka,has gender,male
Ladislav Zelinka,has occupation,auditor
Karel Novotný,has gender,male
Karel Novotný,has occupation,auditor
C. Hugo Sjöberg,has gender,male
C. Hugo Sjöberg,has occupation,auditor
Guy Parsons,has gender,male
Guy Parsons,has occupation,auditor
"João de Almeida, 2.º conde de Abrantes",has gender,male
"João de Almeida, 2.º conde de Abrantes",has occupation,auditor
Rudolf Froněk,has gender,male
Rudolf Froněk,has occupation,auditor
Q109666171,has gender,male
Q109666171,has occupation,auditor
Hermann Ried,has gender,male
Hermann Ried,has occupation,auditor
Mikuláš Čollák,has gender,male
Mikuláš Čollák,has occupation,auditor
Lino Rodriguez Madero,has gender,male
Lino Rodriguez Madero,has occupation,auditor
Klaus Wysocki,has gender,male
Klaus Wysocki,has occupation,auditor
Christian Zwirner,has gender,male
Christian Zwirner,has occupation,auditor
Ilie Cazac,has gender,male
Ilie Cazac,has occupation,auditor
Alfred Dupont,has gender,male
Alfred Dupont,has occupation,auditor
Claus Koss,has gender,male
Claus Koss,has occupation,auditor
Michael O'Brien,has gender,male
Michael O'Brien,has occupation,auditor
Günther Mayer,has gender,male
Günther Mayer,has occupation,auditor
Heinz Winkelmann,has gender,male
Heinz Winkelmann,has occupation,auditor
Rogério Ceron,has gender,male
Rogério Ceron,has occupation,auditor
Karl Purzer,has gender,male
Karl Purzer,has occupation,auditor
José Luis Escrivá Belmonte,has gender,male
José Luis Escrivá Belmonte,has occupation,auditor
Jeremy Hope,has gender,male
Jeremy Hope,has occupation,auditor
Steven Timmis,has gender,male
Steven Timmis,has occupation,auditor
Bert Acree,has gender,male
Bert Acree,has occupation,auditor
Radim Lenort,has gender,male
Radim Lenort,has occupation,auditor
Zaza Shekiladze,has gender,male
Zaza Shekiladze,has occupation,auditor
Aristide Félix Cohen,has gender,male
Aristide Félix Cohen,has occupation,auditor
Paciano Dizon,has gender,male
Paciano Dizon,has occupation,auditor
Wolf-Dieter Hoffmann,has gender,male
Wolf-Dieter Hoffmann,has occupation,auditor
William Farnsworth,has gender,male
William Farnsworth,has occupation,auditor
Jérôme Minlend,has gender,male
Jérôme Minlend,has occupation,auditor
Eberhard Pröving,has gender,male
Eberhard Pröving,has occupation,auditor
Ole Enger,has gender,male
Ole Enger,has occupation,auditor
Paul L. Kester,has gender,male
Paul L. Kester,has occupation,auditor
Christian Hermann Ebhardt,has gender,male
Christian Hermann Ebhardt,has occupation,auditor
Paul Andrew Asmuth,has gender,male
Paul Andrew Asmuth,has occupation,auditor
